Protein.ensemblID	Protein.proID
ENSP00000360966	PR_Q9UGQ3
ENSP00000265322	PR_Q9BY49
ENSP00000331871	PR_Q02161
ENSP00000336866	PR_O75884
ENSP00000447317	PR_Q06055
ENSP00000417003	PR_Q6ZWE6
ENSP00000332444	PR_Q9H0L4
ENSP00000354911	PR_Q96CG3
ENSP00000369810	PR_Q9H269
ENSP00000468150	PR_Q5JVG8
ENSP00000347792	PR_O15056
ENSP00000358214	PR_Q969V1
ENSP00000370935	PR_P15509
ENSP00000465432	PR_Q9UNZ5
ENSP00000250457	PR_Q9H6Z9
ENSP00000483266	PR_Q9BSV6
ENSP00000366608	PR_Q4V339
ENSP00000395893	PR_Q9BV44
ENSP00000488066	PR_Q9H305
ENSP00000371336	PR_P48788
ENSP00000370109	PR_O75475
ENSP00000326366	PR_P49768
ENSP00000359206	PR_Q9Y297
ENSP00000359371	PR_Q8NDY6
ENSP00000384651	PR_Q13615
ENSP00000231357	PR_P78413
ENSP00000321617	PR_Q9H8Y5
ENSP00000294671	PR_Q8N8V2
ENSP00000216807	PR_Q5PSV4
ENSP00000347906	PR_P55345
ENSP00000425093	PR_Q13634
ENSP00000419270	PR_Q9H875
ENSP00000351642	PR_Q8TDM0
ENSP00000492766	PR_A0A1W2PRP0
ENSP00000239144	PR_P17481
ENSP00000303987	PR_A0PJW6
ENSP00000265404	PR_Q9ULZ2
ENSP00000487595	PR_O75365
ENSP00000415245	PR_P41247
ENSP00000231498	PR_O75694
ENSP00000312652	PR_P41159
ENSP00000241305	PR_Q8N436
ENSP00000404232	PR_Q5JST6
ENSP00000406642	PR_O75414
ENSP00000216968	PR_Q9UNN8
ENSP00000320663	PR_Q9HC35
ENSP00000265529	PR_Q9HAQ2
ENSP00000348968	PR_Q8NEX6
ENSP00000482990	PR_Q9NYW0
ENSP00000356123	PR_Q8IYD2
ENSP00000380566	PR_P48509
ENSP00000403085	PR_P17844
ENSP00000303992	PR_Q9BTV4
ENSP00000275428	PR_O75223
ENSP00000401522	PR_Q14693
ENSP00000360647	PR_O95405
ENSP00000338723	PR_O95998
ENSP00000416508	PR_Q9H7F0
ENSP00000477926	PR_Q92902
ENSP00000384092	PR_P01189
ENSP00000220764	PR_Q16698
ENSP00000354871	PR_O14829
ENSP00000305221	PR_P06133
ENSP00000356713	PR_P15260
ENSP00000360034	PR_Q8NC51
ENSP00000473949	PR_Q5BJF6
ENSP00000464317	PR_P11055
ENSP00000261037	PR_P27658
ENSP00000269586	PR_A6NH57
ENSP00000363711	PR_Q8NG27
ENSP00000372035	PR_Q9NRM7
ENSP00000322061	PR_P10643
ENSP00000310301	PR_Q02447
ENSP00000439668	PR_A0A0B4J238
ENSP00000352039	PR_Q7RTR2
ENSP00000485455	PR_Q8NH01
ENSP00000381703	PR_Q30KQ7
ENSP00000357727	PR_P06702
ENSP00000487204	PR_P0C7N5
ENSP00000433541	PR_Q9BQE4
ENSP00000483468	PR_A0A087X0K7
ENSP00000321426	PR_Q8NGH9
ENSP00000353631	PR_Q4VX76
ENSP00000222254	PR_O00459
ENSP00000498662	PR_Q9NT99
ENSP00000484510	PR_O14681
ENSP00000354671	PR_Q6P0Q8
ENSP00000333012	PR_O75177
ENSP00000410238	PR_O15143
ENSP00000391809	PR_Q9P1U0
ENSP00000361640	PR_Q9NR46
ENSP00000234831	PR_Q9BXS4
ENSP00000385198	PR_P78395
ENSP00000335614	PR_O75145
ENSP00000343377	PR_Q5T9S5
ENSP00000494191	PR_P30531
ENSP00000365016	PR_Q9Y4H2
ENSP00000357882	PR_Q8IV42
ENSP00000361663	PR_Q9NP60
ENSP00000296504	PR_O75446
ENSP00000364037	PR_Q9NXF1
ENSP00000414914	PR_P22607
ENSP00000375809	PR_P18074
ENSP00000263798	PR_Q06418
ENSP00000352928	PR_Q9BW61
ENSP00000255616	PR_Q96IQ9
ENSP00000355137	PR_Q969K3
ENSP00000418983	PR_P0C671
ENSP00000286298	PR_P50443
ENSP00000479134	PR_Q68DA7
ENSP00000403571	PR_O76000
ENSP00000340082	PR_P51813
ENSP00000357721	PR_P05109
ENSP00000416585	PR_Q15392
ENSP00000393646	PR_P28068
ENSP00000468612	PR_O75865
ENSP00000478042	PR_Q13630
ENSP00000282020	PR_O43424
ENSP00000382723	PR_Q99943
ENSP00000261245	PR_P51948
ENSP00000481675	PR_O43609
ENSP00000356076	PR_O43781
ENSP00000309830	PR_P63173
ENSP00000302114	PR_Q9Y255
ENSP00000363943	PR_Q8IXH6
ENSP00000353444	PR_P61020
ENSP00000364493	PR_Q5SR56
ENSP00000332118	PR_P54753
ENSP00000356990	PR_Q8NEP7
ENSP00000389948	PR_Q969T7
ENSP00000396763	PR_P60893
ENSP00000250111	PR_P14415
ENSP00000247668	PR_Q12933
ENSP00000337759	PR_O77932
ENSP00000382965	PR_P18859
ENSP00000484288	PR_P49917
ENSP00000261275	PR_O60320
ENSP00000441848	PR_P63252
ENSP00000379685	PR_P11511
ENSP00000243314	PR_P43362
ENSP00000384965	PR_Q8WYQ4
ENSP00000431456	PR_Q8IZU0
ENSP00000482895	PR_P43243
ENSP00000403211	PR_O15143
ENSP00000310594	PR_Q8TBE3
ENSP00000363329	PR_O15431
ENSP00000368862	PR_Q9BQ15
ENSP00000382814	PR_Q9H0X4
ENSP00000273598	PR_Q9BSH3
ENSP00000311695	PR_Q15834
ENSP00000478327	PR_P56703
ENSP00000483203	PR_Q8WX94
ENSP00000488657	PR_P49589
ENSP00000433933	PR_P54315
ENSP00000402798	PR_Q99685
ENSP00000361592	PR_Q96PL5
ENSP00000482927	PR_Q8TDB8
ENSP00000472409	PR_P0DKL9
ENSP00000380288	PR_Q9BRJ6
ENSP00000369860	PR_Q8NHP6
ENSP00000269919	PR_Q9NXJ5
ENSP00000339182	PR_Q4VNC1
ENSP00000263268	PR_Q8N565
ENSP00000228136	PR_O00193
ENSP00000420875	PR_Q96G75
ENSP00000327467	PR_Q9H4I9
ENSP00000398273	PR_P35711
ENSP00000357698	PR_P29034
ENSP00000203001	PR_Q9UJA5
ENSP00000497868	PR_Q5XG92
ENSP00000223023	PR_O00401
ENSP00000495842	PR_Q9Y577
ENSP00000364393	PR_P22105
ENSP00000329454	PR_Q14206
ENSP00000389176	PR_Q9NS00
ENSP00000358262	PR_Q86WJ1
ENSP00000488872	PR_P35227
ENSP00000348583	PR_Q8WUJ3
ENSP00000285238	PR_O15438
ENSP00000491290	PR_Q8N9M5
ENSP00000325414	PR_Q9UJW9
ENSP00000295588	PR_Q8NBL1
ENSP00000487952	PR_P07478
ENSP00000417175	PR_O95292
ENSP00000276393	PR_P35348
ENSP00000463069	PR_Q68DV7
ENSP00000343676	PR_P35212
ENSP00000367787	PR_P49916
ENSP00000428227	PR_Q9Y5V0
ENSP00000404524	PR_P0DMV8
ENSP00000379506	PR_P50914
ENSP00000380671	PR_Q147U7
ENSP00000380956	PR_Q9UN36
ENSP00000266269	PR_Q9HBE1
ENSP00000376227	PR_Q2T9K0
ENSP00000362579	PR_Q9P206
ENSP00000230056	PR_O75496
ENSP00000353971	PR_Q6NXR4
ENSP00000335623	PR_Q86VR7
ENSP00000356133	PR_P56880
ENSP00000483897	PR_O75951
ENSP00000293414	PR_Q96NS5
ENSP00000355880	PR_Q969Z3
ENSP00000262630	PR_Q9Y2Y4
ENSP00000412805	PR_Q99943
ENSP00000432727	PR_P23560
ENSP00000363040	PR_Q9H1U4
ENSP00000441469	PR_Q9HC98
ENSP00000348639	PR_Q6ZWK6
ENSP00000497185	PR_O95361
ENSP00000385006	PR_Q8WY91
ENSP00000363852	PR_Q8WWI5
ENSP00000262225	PR_Q15363
ENSP00000345420	PR_Q6XD76
ENSP00000252288	PR_Q14353
ENSP00000393324	PR_Q8N5X7
ENSP00000303096	PR_Q8NGJ0
ENSP00000479421	PR_Q9NY26
ENSP00000367815	PR_Q8NEP3
ENSP00000475700	PR_Q9BX74
ENSP00000371875	PR_P78367
ENSP00000309103	PR_Q92934
ENSP00000453508	PR_Q9Y4G6
ENSP00000376943	PR_O43521
ENSP00000375070	PR_P10966
ENSP00000468535	PR_O00168
ENSP00000400162	PR_P11362
ENSP00000367398	PR_O75161
ENSP00000351596	PR_Q6PGP7
ENSP00000333873	PR_Q99828
ENSP00000462337	PR_Q14119
ENSP00000421710	PR_O14610
ENSP00000276826	PR_Q9C0H5
ENSP00000274137	PR_O75380
ENSP00000380367	PR_Q9UKX2
ENSP00000359094	PR_Q9UKD1
ENSP00000384416	PR_Q6ZRS4
ENSP00000383715	PR_P51684
ENSP00000359990	PR_Q9H9A6
ENSP00000497773	PR_P63096
ENSP00000458143	PR_Q9NYG5
ENSP00000262764	PR_Q32NB8
ENSP00000382610	PR_Q8IVF6
ENSP00000487611	PR_A0A0B4J1X8
ENSP00000395349	PR_P28067
ENSP00000494933	PR_P57772
ENSP00000282185	PR_Q9H0Y0
ENSP00000409294	PR_P01242
ENSP00000477706	PR_A6NFI3
ENSP00000450987	PR_P60153
ENSP00000331766	PR_Q8IZS7
ENSP00000413572	PR_Q9NVX2
ENSP00000380277	PR_Q99527
ENSP00000482192	PR_P50150
ENSP00000421760	PR_Q9BS18
ENSP00000469962	PR_Q9BQ49
ENSP00000357585	PR_Q5JW98
ENSP00000472619	PR_P51522
ENSP00000424783	PR_P98194
ENSP00000266066	PR_Q5T4F7
ENSP00000223641	PR_P60468
ENSP00000295759	PR_Q6UWU2
ENSP00000414253	PR_Q5JQC4
ENSP00000456850	PR_P0DJG4
ENSP00000298912	PR_Q96JQ2
ENSP00000363228	PR_Q9NTZ6
ENSP00000345824	PR_O95153
ENSP00000387127	PR_Q04771
ENSP00000264607	PR_Q9Y576
ENSP00000368698	PR_P15822
ENSP00000384625	PR_Q9UBE8
ENSP00000385727	PR_O15021
ENSP00000382544	PR_Q96PF2
ENSP00000370616	PR_O96006
ENSP00000219197	PR_P23435
ENSP00000264818	PR_P29597
ENSP00000355837	PR_A6NHC0
ENSP00000421280	PR_Q9HD67
ENSP00000395567	PR_Q9GZK4
ENSP00000403003	PR_Q92629
ENSP00000495665	PR_Q5TGY3
ENSP00000499212	PR_O43829
ENSP00000283243	PR_Q13018
ENSP00000300853	PR_P07992
ENSP00000378349	PR_Q14257
ENSP00000284885	PR_P98073
ENSP00000439068	PR_P78560
ENSP00000443291	PR_Q96K12
ENSP00000318690	PR_P16383
ENSP00000259365	PR_P28289
ENSP00000243045	PR_Q53FV1
ENSP00000217320	PR_A0PJX2
ENSP00000310216	PR_O43908
ENSP00000477509	PR_Q86T75
ENSP00000328405	PR_P23743
ENSP00000382871	PR_A2A368
ENSP00000373998	PR_A1A5D9
ENSP00000330341	PR_O14543
ENSP00000350965	PR_Q9HC24
ENSP00000378743	PR_P27144
ENSP00000317175	PR_A6NEE1
ENSP00000480579	PR_Q0P5N6
ENSP00000415454	PR_Q02742
ENSP00000450540	PR_P01011
ENSP00000357707	PR_P33763
ENSP00000259037	PR_O43674
ENSP00000264606	PR_P56524
ENSP00000375107	PR_Q3LI70
ENSP00000412498	PR_P15382
ENSP00000460880	PR_Q8NH51
ENSP00000265107	PR_Q9NW82
ENSP00000220888	PR_Q9UHF7
ENSP00000379727	PR_Q9BUR4
ENSP00000496046	PR_Q9UBN7
ENSP00000264071	PR_P04350
ENSP00000359778	PR_Q9HBW9
ENSP00000498355	PR_Q9H3K6
ENSP00000280800	PR_Q8NHP8
ENSP00000301740	PR_Q9UQ35
ENSP00000386626	PR_P43304
ENSP00000378230	PR_Q96J66
ENSP00000360247	PR_P51589
ENSP00000405819	PR_Q9Y4J8
ENSP00000492367	PR_Q56P42
ENSP00000248983	PR_O75678
ENSP00000312671	PR_Q8N3D4
ENSP00000292035	PR_Q6P2C8
ENSP00000306320	PR_Q9BXV9
ENSP00000415242	PR_Q9HAV5
ENSP00000347224	PR_Q9HC44
ENSP00000336775	PR_O15061
ENSP00000311862	PR_Q96PG2
ENSP00000258169	PR_Q99547
ENSP00000417706	PR_Q6PH85
ENSP00000419653	PR_P08473
ENSP00000408292	PR_Q13049
ENSP00000494877	PR_Q9NPC1
ENSP00000418232	PR_Q9Y2I1
ENSP00000271889	PR_Q8TEY5
ENSP00000322915	PR_Q5VZL5
ENSP00000387022	PR_Q8IV08
ENSP00000254942	PR_Q15554
ENSP00000372327	PR_Q9UBW7
ENSP00000277570	PR_Q86WR7
ENSP00000304891	PR_Q96A05
ENSP00000358854	PR_Q15542
ENSP00000442515	PR_Q3SXZ7
ENSP00000363824	PR_Q9NVV0
ENSP00000468238	PR_Q9HCE3
ENSP00000275560	PR_Q8WTU2
ENSP00000408581	PR_Q14C87
ENSP00000480421	PR_Q9BXP5
ENSP00000357340	PR_P14324
ENSP00000337477	PR_Q9NP50
ENSP00000324205	PR_Q9BY43
ENSP00000366135	PR_Q01780
ENSP00000313385	PR_Q8IUW5
ENSP00000278612	PR_Q14207
ENSP00000418667	PR_Q5HYW3
ENSP00000367177	PR_O95206
ENSP00000370224	PR_Q6UWI2
ENSP00000420132	PR_Q9NRY7
ENSP00000318196	PR_Q9BRX5
ENSP00000482713	PR_Q9UBY8
ENSP00000408783	PR_O76001
ENSP00000383911	PR_Q8NBM4
ENSP00000331363	PR_Q86XI8
ENSP00000264637	PR_P10827
ENSP00000355648	PR_Q6IQ19
ENSP00000462667	PR_P62805
ENSP00000200691	PR_P25713
ENSP00000378556	PR_Q8NBI5
ENSP00000362674	PR_Q9BY41
ENSP00000377268	PR_P51674
ENSP00000456333	PR_A6NLX4
ENSP00000317327	PR_P57075
ENSP00000496385	PR_P35222
ENSP00000421064	PR_P22392
ENSP00000402723	PR_Q03431
ENSP00000376439	PR_Q9NPI9
ENSP00000437718	PR_Q6UX65
ENSP00000342710	PR_Q7Z794
ENSP00000480055	PR_O15072
ENSP00000492522	PR_Q5VWM6
ENSP00000499315	PR_P15036
ENSP00000382241	PR_Q2KHR3
ENSP00000328631	PR_Q7L311
ENSP00000355944	PR_Q96IY1
ENSP00000261615	PR_P16444
ENSP00000438275	PR_Q9HBI5
ENSP00000392343	PR_Q9UI43
ENSP00000408957	PR_Q99519
ENSP00000354872	PR_Q5VTB9
ENSP00000420494	PR_Q9GZY6
ENSP00000319651	PR_Q5VZB9
ENSP00000312697	PR_Q9NPF5
ENSP00000497394	PR_Q8N0U8
ENSP00000277554	PR_Q96BF6
ENSP00000369371	PR_Q9NQ60
ENSP00000333181	PR_A6NNE9
ENSP00000410470	PR_Q6P2I3
ENSP00000307853	PR_Q96NY9
ENSP00000468004	PR_Q9UQL6
ENSP00000384305	PR_Q8N7S2
ENSP00000246792	PR_P10301
ENSP00000301030	PR_Q6UB99
ENSP00000305465	PR_Q8N807
ENSP00000375237	PR_P0C7H8
ENSP00000066544	PR_P30260
ENSP00000219596	PR_O15553
ENSP00000358293	PR_Q7Z3E2
ENSP00000455948	PR_Q6UXS0
ENSP00000465617	PR_Q9BTL4
ENSP00000467843	PR_Q8IYS8
ENSP00000386738	PR_Q9P0J7
ENSP00000365978	PR_Q9P1U0
ENSP00000387279	PR_P99999
ENSP00000333275	PR_P13056
ENSP00000360305	PR_O00151
ENSP00000397704	PR_Q969M3
ENSP00000428801	PR_Q53H82
ENSP00000263209	PR_Q8WYQ5
ENSP00000439032	PR_Q9UH62
ENSP00000371155	PR_Q9BVL2
ENSP00000303862	PR_Q9H208
ENSP00000428719	PR_P07988
ENSP00000296102	PR_O75394
ENSP00000219168	PR_O43325
ENSP00000334044	PR_Q8N7F7
ENSP00000258821	PR_Q8N0Z6
ENSP00000359550	PR_Q9NS26
ENSP00000369858	PR_P20292
ENSP00000495707	PR_Q15031
ENSP00000369343	PR_Q8IUQ4
ENSP00000453737	PR_Q99081
ENSP00000372056	PR_Q9BZI1
ENSP00000215754	PR_P14174
ENSP00000355160	PR_O96033
ENSP00000367407	PR_O60551
ENSP00000348234	PR_P17735
ENSP00000464619	PR_A0A075B767
ENSP00000496422	PR_Q9UHQ7
ENSP00000298705	PR_Q96LQ0
ENSP00000286049	PR_Q96GT9
ENSP00000364609	PR_Q9ULW8
ENSP00000291707	PR_Q96PQ1
ENSP00000407419	PR_Q13838
ENSP00000377942	PR_Q96DX4
ENSP00000493245	PR_Q8NGC4
ENSP00000355493	PR_P30520
ENSP00000380466	PR_Q16540
ENSP00000490466	PR_A0A1B0GVD1
ENSP00000291934	PR_Q8WZ59
ENSP00000440313	PR_A0A0B4J240
ENSP00000349588	PR_Q01484
ENSP00000483570	PR_Q06187
ENSP00000348668	PR_Q8NCL4
ENSP00000362690	PR_Q13285
ENSP00000489411	PR_P56470
ENSP00000450040	PR_Q86U10
ENSP00000455800	PR_P04075
ENSP00000263857	PR_O95602
ENSP00000284476	PR_Q96F81
ENSP00000359976	PR_P32929
ENSP00000331532	PR_Q96LK8
ENSP00000261652	PR_O14836
ENSP00000376534	PR_Q9UIF8
ENSP00000233025	PR_Q9Y6A9
ENSP00000230048	PR_Q9NPJ3
ENSP00000308576	PR_O00212
ENSP00000339161	PR_Q96BJ3
ENSP00000413705	PR_Q96LW9
ENSP00000391532	PR_O77932
ENSP00000360525	PR_P61326
ENSP00000216286	PR_Q14112
ENSP00000301336	PR_Q96NA2
ENSP00000399997	PR_Q6PIW4
ENSP00000394922	PR_Q9HCN6
ENSP00000451822	PR_A0A0B4J271
ENSP00000436932	PR_P84095
ENSP00000456335	PR_Q8N137
ENSP00000363941	PR_P20036
ENSP00000460567	PR_A6NH52
ENSP00000303525	PR_Q8N4T8
ENSP00000294829	PR_Q8IYT1
ENSP00000346015	PR_P46776
ENSP00000221307	PR_Q08477
ENSP00000306888	PR_Q8WW52
ENSP00000274382	PR_Q8N485
ENSP00000360826	PR_P42773
ENSP00000422168	PR_P78314
ENSP00000381468	PR_Q1W4C9
ENSP00000489063	PR_P23468
ENSP00000301607	PR_Q92817
ENSP00000302586	PR_Q8IY47
ENSP00000283254	PR_Q9NY46
ENSP00000463419	PR_A0A075B759
ENSP00000479913	PR_Q8NEY8
ENSP00000356634	PR_Q9BXP8
ENSP00000495412	PR_Q8N967
ENSP00000310260	PR_Q9UL03
ENSP00000481904	PR_P31941
ENSP00000397535	PR_P46091
ENSP00000241502	PR_Q96QD9
ENSP00000478869	PR_P62847
ENSP00000367282	PR_O76090
ENSP00000341128	PR_Q15846
ENSP00000362003	PR_Q4VC12
ENSP00000346987	PR_Q9BS18
ENSP00000337641	PR_Q16537
ENSP00000369895	PR_Q9NWZ8
ENSP00000366487	PR_Q96KC2
ENSP00000427006	PR_P57088
ENSP00000450950	PR_A0A0B4J264
ENSP00000240328	PR_Q13207
ENSP00000331736	PR_P16581
ENSP00000441275	PR_P61224
ENSP00000496250	PR_P62913
ENSP00000242480	PR_P11161
ENSP00000388825	PR_P12872
ENSP00000242067	PR_Q3SYG4
ENSP00000335193	PR_Q96JC1
ENSP00000363727	PR_Q92502
ENSP00000461221	PR_O76009
ENSP00000451211	PR_Q8NHV4
ENSP00000384094	PR_Q9ULX9
ENSP00000269945	PR_Q8IXT2
ENSP00000497249	PR_P53674
ENSP00000389803	PR_O75038
ENSP00000484253	PR_P48146
ENSP00000396916	PR_Q5SQH8
ENSP00000461930	PR_P82921
ENSP00000458290	PR_Q8N3J2
ENSP00000383516	PR_Q9NP08
ENSP00000322568	PR_P35716
ENSP00000485247	PR_Q8NDB6
ENSP00000296145	PR_P13385
ENSP00000366998	PR_Q9Y5X3
ENSP00000191018	PR_P10619
ENSP00000281243	PR_P09417
ENSP00000477868	PR_O94842
ENSP00000323543	PR_Q8N0S6
ENSP00000388815	PR_Q99943
ENSP00000463733	PR_Q96HE9
ENSP00000480826	PR_P68431
ENSP00000296161	PR_Q8TDB6
ENSP00000372723	PR_P28062
ENSP00000356103	PR_Q7LBE3
ENSP00000263681	PR_Q15054
ENSP00000307240	PR_Q7RTS7
ENSP00000356352	PR_Q96LB4
ENSP00000260649	PR_Q07837
ENSP00000499501	PR_Q5TEC6
ENSP00000356156	PR_Q5SWA1
ENSP00000456401	PR_A6NMD2
ENSP00000367879	PR_P51811
ENSP00000344235	PR_Q4G0W2
ENSP00000362935	PR_Q9UKP3
ENSP00000490416	PR_Q9UBM8
ENSP00000317121	PR_Q9UGQ2
ENSP00000408025	PR_P09467
ENSP00000497271	PR_Q9BYX4
ENSP00000344413	PR_Q15238
ENSP00000247226	PR_A1L390
ENSP00000327468	PR_Q8IXV7
ENSP00000262746	PR_Q06830
ENSP00000274547	PR_P47870
ENSP00000303511	PR_Q13608
ENSP00000312672	PR_Q6ZRR5
ENSP00000377612	PR_Q9BSJ8
ENSP00000323479	PR_O75752
ENSP00000473348	PR_O95479
ENSP00000439469	PR_Q86Y79
ENSP00000315106	PR_Q8N3F9
ENSP00000380153	PR_Q9H255
ENSP00000469590	PR_Q9BYD5
ENSP00000332773	PR_Q8IVU1
ENSP00000258873	PR_Q96GR2
ENSP00000477507	PR_Q9H6W3
ENSP00000411788	PR_Q9HC97
ENSP00000449903	PR_P17693
ENSP00000397229	PR_Q0P651
ENSP00000480376	PR_A8MZA4
ENSP00000378760	PR_Q14764
ENSP00000366170	PR_Q5W186
ENSP00000305839	PR_Q7Z2K8
ENSP00000361359	PR_P25942
ENSP00000261427	PR_P61086
ENSP00000478755	PR_O76054
ENSP00000233607	PR_O95996
ENSP00000478225	PR_A0A087WXS9
ENSP00000011292	PR_P15085
ENSP00000310632	PR_Q8NH09
ENSP00000495102	PR_Q10570
ENSP00000437659	PR_P78364
ENSP00000341490	PR_Q6H9L7
ENSP00000361866	PR_Q9H3H9
ENSP00000373700	PR_Q9UM73
ENSP00000359698	PR_Q9HAC8
ENSP00000223029	PR_Q13155
ENSP00000264645	PR_O15234
ENSP00000400926	PR_O94979
ENSP00000376148	PR_Q6NXE6
ENSP00000426797	PR_Q08043
ENSP00000360555	PR_Q7Z5L7
ENSP00000411084	PR_Q96GE5
ENSP00000341874	PR_O14730
ENSP00000314193	PR_Q8IWA0
ENSP00000386582	PR_Q9NRN9
ENSP00000389337	PR_P15907
ENSP00000460086	PR_P48775
ENSP00000355260	PR_Q8TAE6
ENSP00000364324	PR_Q9NX05
ENSP00000297267	PR_Q4ZHG4
ENSP00000348462	PR_Q9UBS8
ENSP00000385357	PR_Q569K6
ENSP00000482786	PR_E5RQL4
ENSP00000500158	PR_Q66K64
ENSP00000262198	PR_Q6IQ32
ENSP00000372588	PR_P25440
ENSP00000390218	PR_Q86UW9
ENSP00000399698	PR_Q9NR31
ENSP00000492905	PR_Q8NGN6
ENSP00000172853	PR_P20929
ENSP00000216840	PR_Q92696
ENSP00000494886	PR_Q8WTQ1
ENSP00000450969	PR_Q86T24
ENSP00000438061	PR_P52597
ENSP00000477870	PR_Q99525
ENSP00000465751	PR_Q8WUQ7
ENSP00000483484	PR_O95478
ENSP00000417464	PR_P56182
ENSP00000481103	PR_A0AVK6
ENSP00000269445	PR_Q7RTS9
ENSP00000356096	PR_Q5TYM5
ENSP00000423256	PR_Q6NW40
ENSP00000349723	PR_Q9C0K0
ENSP00000435585	PR_Q9H6S3
ENSP00000356037	PR_P04003
ENSP00000437362	PR_A0A075B6T6
ENSP00000240488	PR_Q9BWT6
ENSP00000287652	PR_Q93075
ENSP00000395449	PR_P46063
ENSP00000306754	PR_Q15784
ENSP00000252945	PR_P05181
ENSP00000466121	PR_Q9BTP7
ENSP00000477590	PR_O75131
ENSP00000384582	PR_Q8WXG9
ENSP00000336571	PR_P57739
ENSP00000391456	PR_Q4J6C6
ENSP00000359224	PR_Q96F25
ENSP00000377683	PR_Q7Z6M1
ENSP00000489320	PR_A0A0U1RR37
ENSP00000332973	PR_P84022
ENSP00000354720	PR_Q9UQE7
ENSP00000498605	PR_O60565
ENSP00000395973	PR_Q7Z3J2
ENSP00000394160	PR_Q13838
ENSP00000312606	PR_P14550
ENSP00000416443	PR_P21217
ENSP00000429410	PR_P09669
ENSP00000349568	PR_Q8NDM7
ENSP00000427915	PR_Q16553
ENSP00000483126	PR_Q6PIW4
ENSP00000405108	PR_P13765
ENSP00000500720	PR_P55087
ENSP00000483515	PR_Q16637
ENSP00000436500	PR_Q3KR37
ENSP00000358964	PR_Q5T5A4
ENSP00000354458	PR_P07357
ENSP00000272252	PR_Q96C23
ENSP00000353850	PR_O14713
ENSP00000447353	PR_Q8N4B1
ENSP00000482797	PR_Q9UI36
ENSP00000288988	PR_Q96FL9
ENSP00000359230	PR_Q99871
ENSP00000486223	PR_Q8WV35
ENSP00000215727	PR_P05546
ENSP00000364265	PR_O00358
ENSP00000424267	PR_O96033
ENSP00000436699	PR_Q92966
ENSP00000497345	PR_Q99741
ENSP00000420321	PR_Q9Y6N7
ENSP00000346671	PR_P06241
ENSP00000334287	PR_Q3LI59
ENSP00000251496	PR_Q9BPX3
ENSP00000256398	PR_Q9H9T3
ENSP00000440943	PR_Q9ULI2
ENSP00000341652	PR_Q9NVR7
ENSP00000380024	PR_Q9UNL4
ENSP00000265686	PR_Q13488
ENSP00000410584	PR_Q9BZC1
ENSP00000358719	PR_P48163
ENSP00000056233	PR_Q9Y4A8
ENSP00000377235	PR_Q969Q5
ENSP00000488324	PR_A6NGN4
ENSP00000310208	PR_Q9Y289
ENSP00000399808	PR_P09017
ENSP00000480164	PR_E9PI22
ENSP00000475057	PR_P13501
ENSP00000416111	PR_Q08495
ENSP00000287380	PR_Q96DN5
ENSP00000328777	PR_P52803
ENSP00000356918	PR_O15400
ENSP00000300584	PR_Q9UPU7
ENSP00000369571	PR_P01570
ENSP00000364737	PR_Q6IPU0
ENSP00000356708	PR_Q7RTU3
ENSP00000264345	PR_Q15034
ENSP00000379098	PR_Q13554
ENSP00000378283	PR_P61077
ENSP00000424725	PR_Q9NZM6
ENSP00000379092	PR_P35070
ENSP00000412189	PR_Q8N0Y7
ENSP00000426255	PR_Q9H3E2
ENSP00000473171	PR_Q8IV63
ENSP00000479027	PR_Q12766
ENSP00000199280	PR_P41181
ENSP00000491316	PR_Q9UNP4
ENSP00000379653	PR_Q9BZR8
ENSP00000404990	PR_Q9UGF6
ENSP00000395976	PR_P01374
ENSP00000334373	PR_O00629
ENSP00000362924	PR_P06396
ENSP00000363512	PR_P09917
ENSP00000376741	PR_Q13304
ENSP00000496132	PR_Q96LJ7
ENSP00000349250	PR_P40617
ENSP00000379658	PR_P41212
ENSP00000386456	PR_Q2M2I8
ENSP00000399485	PR_O94772
ENSP00000385030	PR_O14782
ENSP00000483237	PR_P62807
ENSP00000479576	PR_Q9BSV6
ENSP00000378710	PR_Q49AJ0
ENSP00000256190	PR_Q86WG5
ENSP00000391088	PR_Q8N2C7
ENSP00000415564	PR_Q96EI5
ENSP00000282928	PR_Q15915
ENSP00000373000	PR_Q13838
ENSP00000341291	PR_Q5TZ20
ENSP00000409959	PR_Q5SQ64
ENSP00000316042	PR_Q13151
ENSP00000343248	PR_Q52WX2
ENSP00000347005	PR_Q9Y383
ENSP00000495481	PR_Q9UKN7
ENSP00000355512	PR_Q9H1Y3
ENSP00000352408	PR_Q9NWV8
ENSP00000321029	PR_Q8NHP7
ENSP00000168148	PR_Q13103
ENSP00000357053	PR_Q5TAQ9
ENSP00000365576	PR_Q9UMX0
ENSP00000401132	PR_Q9NPH3
ENSP00000311398	PR_Q8TDE3
ENSP00000342216	PR_Q8IUA7
ENSP00000270590	PR_O75388
ENSP00000481481	PR_P37268
ENSP00000264344	PR_O94988
ENSP00000483093	PR_Q8TD08
ENSP00000364346	PR_Q9BYN7
ENSP00000398629	PR_P50150
ENSP00000264279	PR_Q9Y2X3
ENSP00000263563	PR_Q9ULE6
ENSP00000302833	PR_Q8WWP7
ENSP00000397103	PR_A1L429
ENSP00000350267	PR_Q9ULD4
ENSP00000166345	PR_Q15645
ENSP00000244221	PR_Q9ULR5
ENSP00000362618	PR_Q5JQF8
